index,TID,loc_name,loc_number,loc_type,brand,address,city,state,neighborhood,postal_code,phone,latitude,longitude,hours_of_operation,services_included,RunID,RunDate,InsertUpdateTime,store_type
87,10413,Breckenridge,00520,C,KROGER,"12726 Jefferson Davis Hwy Chester, VA 23831",Chester,VA,CHESTERFIELD COUNTY,23831,8044147000.0,37.3519264,-77.4148647,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:25:41,Store
88,10414,Lightfoot Marketplace,00356,C,HART,"6485 Centerville Road Williamsburg, VA 23188",Williamsburg,VA,Williamsburg city,23188,7579034350.0,37.3389176,-76.7561377,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:26:01,Store
89,10415,Hayes Kroger,00577,C,KROGER,"7254 Hayes Shopping Court Hayes, VA 23072",Hayes,VA,Gloucester County,23072,8046426101.0,37.29393,-76.511687,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:26:01,Store
90,10416,Quarterpath Crossing,00320,C,HART,"1470 Quarterpath Rd Williamsburg, VA 23185",Williamsburg,VA,Williamsburg city,23185,7572530182.0,37.2487143,-76.6865177,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:26:01,Store
91,10417,Governors Green,00462,C,HART,"4511 John Tyler Hwy Williamsburg, VA 23185",Williamsburg,VA,James City County,23185,7579411680.0,37.251464,-76.76369,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:26:01,Store
92,10418,Grafton Kroger,00573,C,KROGER,"6500-C George Washington Memorial Hwy Grafton, VA 23692",Grafton,VA,YORK COUNTY,23692,7579471240.0,37.1730607,-76.4725823,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:26:01,Store
93,10419,Kiln Creek Kroger,00555,C,KROGER,"5007 Victory Blvd Yorktown, VA 23693",Yorktown,VA,YORK COUNTY,23693,7572347981.0,37.113543,-76.466555,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:26:53,Store
94,10420,Warwick Blvd,00006,C,HART,"12404 Warwick Blvd Newport News, VA 23606",Newport News,VA,NEWPORT NEWS CITY,23606,7575956000.0,37.06857,-76.491554,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:26:53,Store
95,10421,Harrisonburg,00310,C,KROGER,"1790 E Market St Harrisonburg, VA 22801",Harrisonburg,VA,Harrisonburg city,22801,5404321830.0,38.4316385,-78.8406856,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:28:34,Store
96,10422,Hollymead Town Center,00132,C,HART,"159 Community Drive Charlottesville, VA 22911",Charlottesville,VA,ALBEMARLE COUNTY,22911,4348720009.0,38.1274717,-78.4437236,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:31:39,Store
97,10423,Rio Hill,00334,C,KROGER,"1980 Rio Hill Ctr Charlottesville, VA 22901",Charlottesville,VA,ALBEMARLE COUNTY,22901,4349781311.0,38.0892084,-78.4740311,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:31:39,Store
98,10424,Hydraulic,00239,C,KROGER,"1904 Emmet St N Charlottesville, VA 22901",Charlottesville,VA,CHARLOTTESVILLE CITY,22901,4342958334.0,38.0595317,-78.4911958,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:31:39,Store
99,10425,Barracks Road,00359,C,KROGER,"1159 Emmet St N Charlottesville, VA 22903",Charlottesville,VA,CHARLOTTESVILLE CITY,22903,4342935176.0,38.0535892,-78.5006568,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:31:39,Store
100,10426,Barracks Road,00177,C,HART,"975 Emmet Street Space 8 CHARLOTTESVILLE, VA 22903",CHARLOTTESVILLE,VA,CHARLOTTESVILLE CITY,22903,4349842900.0,38.0500621,-78.5045993,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:31:39,Store
101,10427,Blue Ridge,00332,C,HART,"545 Radford Ln Building A CHARLOTTESVILLE, VA 22903",CHARLOTTESVILLE,VA,ALBEMARLE COUNTY,22903,4348231184.0,38.0508762,-78.6819627,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:31:39,Store
102,10428,Downtown Waynesboro,00228,C,KROGER,"245 Arch Ave Waynesboro, VA 22980",Waynesboro,VA,Waynesboro city,22980,5409433172.0,38.0656139,-78.8885241,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:32:04,Store
103,10429,Staunton,00343,C,KROGER,"850 Statler Blvd Staunton, VA 24401",Staunton,VA,Staunton city,24401,5408859866.0,38.1393089,-79.0686715,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:32:37,Store
104,10430,Appomattox,00406,S,KROGER,"7789 Richmond Hwy Appomattox, VA 24522",Appomattox,VA,APPOMATTOX COUNTY,24522,4343520817.0,37.3659656,-78.8444999,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:34:10,Store
105,10431,Lexington,00404,S,KROGER,"422 E Nelson St Lexington, VA 24450",Lexington,VA,Lexington city,24450,5404643309.0,37.7808696,-79.4361553,Sun - Sat: 8:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:34:34,Store
106,10432,Boonsboro,00408,C,KROGER,"4119 Boonsboro Rd Lynchburg, VA 24503",Lynchburg,VA,LYNCHBURG CITY,24503,4343842415.0,37.4423929,-79.2039943,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:34:34,Store
107,10433,Wards Road,00326,C,KROGER,"2012 Wards Rd Lynchburg, VA 24502",Lynchburg,VA,LYNCHBURG CITY,24502,4342396018.0,37.3749965,-79.1835381,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:34:34,Store
108,10434,Brookville,00327,C,KROGER,"7805 Timberlake Rd Lynchburg, VA 24502",Lynchburg,VA,LYNCHBURG CITY,24502,4342375738.0,37.3541197,-79.2268709,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:34:34,Store
109,10435,Clifton Forge,00118,S,KROGER,"1618 Main St Clifton Forge, VA 24422",Clifton Forge,VA,ALLEGHANY COUNTY,24422,5408635591.0,37.816521,-79.8090816,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:34:43,Store
110,10436,Forest,00377,C,KROGER,"15069 Forest Rd Forest, VA 24551",Forest,VA,Bedford County,24551,4345340020.0,37.3641567,-79.2949382,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:27,Store
111,10437,Hampton,00543,C,KROGER,"1050 W Mercury Blvd Hampton, VA 23666",Hampton,VA,Hampton city,23666,7572510443.0,37.044892,-76.383417,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
112,10438,Willow Oaks Village Square,00460,C,HART,"227 Fox Hill Road, A01 Hampton, VA 23669",Hampton,VA,Hampton city,23669,7578500156.0,37.05826,-76.32846,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
113,10439,Smithfield Kroger,00575,C,KROGER,"1282 Smithfield Plaza Smithfield, VA 23430",Smithfield,VA,Isle of Wight County,23430,7573572137.0,36.955618,-76.603377,Sun - Sat: 6:00 AM - 9:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
114,10440,Ocean View,00461,C,HART,"179 W Ocean View Ave Norfolk, VA 23503",Norfolk,VA,NORFOLK CITY,23503,7575870200.0,36.954299,-76.253331,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
115,10441,K-K Square at Wards Corner,00407,C,HART,"7550 Granby St. Norfolk, VA 23505",Norfolk,VA,NORFOLK CITY,23505,7575884260.0,36.9139568,-76.2712559,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
116,10442,University Suffolk,00554,M,KROGER,"1017 University Blvd Suffolk, VA 23435",Suffolk,VA,Suffolk city,23435,7573354536.0,36.872355,-76.42044,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
117,10443,Bennetts Creek Crossing,00463,C,HART,"3575 Bridge Rd Suffolk, VA 23435",Suffolk,VA,Suffolk city,23435,7579470230.0,36.860941,-76.466973,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
118,10444,Churchland Marketplace,00315,C,HART,"3249 Tyre Neck Rd. PORTSMOUTH, VA 23703",PORTSMOUTH,VA,PORTSMOUTH CITY,23703,7574839235.0,36.8623219,-76.3944573,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
119,10445,Ghent,00378,C,HART,"1320 Colonial Ave Norfolk, VA 23517",Norfolk,VA,NORFOLK CITY,23517,7575339284.0,36.8648395,-76.2925258,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
120,10446,Portsmouth Kroger,00542,C,KROGER,"1301 Frederick Boulevard Portsmouth, VA 23707",Portsmouth,VA,PORTSMOUTH CITY,23707,7572154205.0,36.8278206,-76.3364933,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
121,10447,Shore Drive,00532,C,KROGER,"4625 Shore Dr Virginia Beach, VA 23455",Virginia Beach,VA,VIRGINIA BEACH CITY,23455,7574600343.0,36.9030363,-76.1304624,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
122,10448,Haygood Shopping Center,00464,C,HART,"1069 Independence Blvd Virginia Beach, VA 23455",Virginia Beach,VA,VIRGINIA BEACH CITY,23455,7572170240.0,36.872869,-76.135972,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
123,10449,North Main Suffolk,00580,C,KROGER,"1401 North Main Street Suffolk, VA 23434",Suffolk,VA,Suffolk city,23434,7575394800.0,36.74948,-76.585462,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
124,10450,Providence,00537,C,KROGER,"975 Providence Sq Shopping Ctr Virginia Beach, VA 23464",Virginia Beach,VA,VIRGINIA BEACH CITY,23464,7574958093.0,36.8122513,-76.167841,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
125,10451,Great Neck Square,00459,C,HART,"2110 Great Neck Sq Virginia Beach, VA 23454",Virginia Beach,VA,VIRGINIA BEACH CITY,23454,7574816254.0,36.87544,-76.037599,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
126,10452,Greenbrier Square Shopping Center,00557,M,KROGER,"1653 Sentinel Drive Chesapeake, VA 23320",Chesapeake,VA,Chesapeake city,23320,7573897326.0,36.778298,-76.253951,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
127,10453,Kroger King Richard,00539,C,KROGER,"3330 Virginia Beach Blvd Virginia Beach, VA 23452",Virginia Beach,VA,VIRGINIA BEACH CITY,23452,7574860040.0,36.8440745,-76.0882684,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
128,10454,Princess Anne Plaza,00161,C,HART,"3333 Virginia Beach Boulevard Virginia Beach, VA 23451",Virginia Beach,VA,VIRGINIA BEACH CITY,23451,7576316750.0,36.8409189,-76.0862686,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
129,10455,Indian Lakes Crossing,00350,C,HART,"5060 Ferrell Pkwy Virginia Beach, VA 23464",Virginia Beach,VA,VIRGINIA BEACH CITY,23464,7574670529.0,36.7938231,-76.1691567,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
130,10456,Brenneman Farm,00369,C,HART,"4540 Princess Anne Rd Virginia Beach, VA 23462",Virginia Beach,VA,VIRGINIA BEACH CITY,23462,7574674387.0,36.807236,-76.1327354,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
131,10457,Greenbrier Market Center,00176,C,HART,"1216 Greenbrier Parkway CHESAPEAKE, VA 23320",CHESAPEAKE,VA,Chesapeake city,23320,7573827300.0,36.7693582,-76.2300646,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:35:45,Store
132,10458,Holland Road,00540,M,KROGER,"3901 Holland Road Virginia Beach, VA 23452",Virginia Beach,VA,VIRGINIA BEACH CITY,23452,7579950400.0,36.8132715,-76.1111927,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:40:59,Store
133,10459,Republic Road,00533,C,KROGER,"1800 Republic Rd Virginia Beach, VA 23454",Virginia Beach,VA,VIRGINIA BEACH CITY,23454,7574224271.0,36.8523856,-76.0280787,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:40:59,Store
134,10460,Orchard Square,00465,C,HART,"1400 Kempsville Road #109 Chesapeake, VA 23320",Chesapeake,VA,Chesapeake city,23320,7572170376.0,36.76445,-76.20226,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:40:59,Store
135,10461,Arctic Avenue,00181,C,HART,"2800 Arctic Avenue Virginia Beach, VA 23451",Virginia Beach,VA,VIRGINIA BEACH CITY,23451,7574224595.0,36.8557663,-75.9810611,Sun - Sat: 7:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:40:59,Store
136,10462,Chesapeake Kroger,00572,C,KROGER,"309 South Battlefield Blvd Chesapeake, VA 23322",Chesapeake,VA,Chesapeake city,23322,7574823377.0,36.714967,-76.237417,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:42:52,Store
137,10463,Mt Pleasant Kroger,00578,C,KROGER,"1464 Mt Pleasant Road Chesapeake, VA 23322",Chesapeake,VA,Chesapeake city,23322,7572174030.0,36.716656,-76.187727,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:42:52,Store
138,10464,Hanbury Village,00051,C,HART,"237 Hanbury Road East CHESAPEAKE, VA 23322",CHESAPEAKE,VA,Chesapeake city,23322,7575469074.0,36.6857121,-76.2249127,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:42:52,Store
139,10465,Courthouse Marketplace,00239,C,HART,"2476 Nimmo Parkway Virginia Beach, VA 23456",Virginia Beach,VA,VIRGINIA BEACH CITY,23456,7575639410.0,36.7548804,-76.0651771,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:43:47,Store
140,10466,Strawbridge Marketplace,00467,C,HART,"2129 General Booth Boulevard Virginia Beach, VA 23454",Virginia Beach,VA,VIRGINIA BEACH CITY,23454,7574276220.0,36.76776,-76.01541,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:43:47,Store
141,10467,Sandbridge Commons,00419,C,HART,"2105 Princess Anne Rd. Virginia Beach, VA 23456",Virginia Beach,VA,VIRGINIA BEACH CITY,23456,7577212396.0,36.7516257,-76.0118395,Sun - Sat: 7:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:43:47,Store
142,10468,Currituck Club,00266,C,HART,"601 Currituck Clubhouse Dr . COROLLA, NC 27927",COROLLA,NC,Currituck County,27927,2524530153.0,36.3030868,-75.8065443,Sun - Sat: 7:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:53:08,Store
143,10469,Shoreside Center,00387,C,HART,"5400 North Croatan Hwy #A Kitty Hawk, NC 27949",Kitty Hawk,NC,DARE COUNTY,27949,2522612220.0,36.0972627,-75.7192362,Sun - Sat: 7:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 18:53:08,Store
144,10470,Westridge,00063,C,HART,"3679 Sunset Avenue Rocky Mount, NC 27801",Rocky Mount,NC,Edgecombe County,27801,2529372535.0,35.9626437,-77.8521997,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:04:38,Store
145,10471,Harris Crossing,00353,C,HART,"13686 Capital Blvd. WAKE FOREST, NC 27587",WAKE FOREST,NC,WAKE COUNTY,27587,9195543608.0,36.005386,-78.5182797,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:05:38,Store
146,10472,Towers,00400,C,KROGER,"614 Brandon Ave Sw Roanoke, VA 24015",Roanoke,VA,ROANOKE CITY,24015,5403421017.0,37.256175,-79.956016,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
147,10473,Vinton,00322,C,KROGER,"915 Hardy Rd Vinton, VA 24179",Vinton,VA,ROANOKE COUNTY,24179,5403457017.0,37.2718692,-79.8871144,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
148,10474,Tanglewood,00202,C,KROGER,"4488 Electric Rd Roanoke, VA 24018",Roanoke,VA,ROANOKE COUNTY,24018,5409894434.0,37.2332055,-79.9765167,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
149,10475,Towne Square,00325,C,KROGER,"5050 Rutgers St Nw Roanoke, VA 24012",Roanoke,VA,ROANOKE CITY,24012,5403625990.0,37.3171968,-79.9654969,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
150,10476,Cave Spring Corners,00375,C,KROGER,"3971 Brambleton Ave Roanoke, VA 24018",Roanoke,VA,ROANOKE COUNTY,24018,5407740861.0,37.2331066,-80.0090473,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
151,10477,Bonsack,00391,C,KROGER,"3970 Valley Gateway Blvd. Roanoke, VA 24012",Roanoke,VA,ROANOKE COUNTY,24012,5409776480.0,37.3129851,-79.8799901,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
152,10478,Kma Office,00208,I,KROGER,"3635 Peters Creek Rd. Roanoke, VA 24019",Roanoke,VA,ROANOKE CITY,24019,5405633061.0,37.3231544,-79.9930877,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
153,10479,Brambleton,00401,C,KROGER,"4404 Brambleton Ave Roanoke, VA 24018",Roanoke,VA,ROANOKE COUNTY,24018,5407760050.0,37.2240862,-80.011781,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
154,10480,Lakeside,00330,C,KROGER,"161 Electric Rd Salem, VA 24153",Salem,VA,SALEM CITY,24153,5409860009.0,37.2967495,-80.0291275,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
155,10481,320 - Ridgewood Farms,00320,S,KROGER,"1925 Electric Rd Salem, VA 24153",Salem,VA,ROANOKE COUNTY,24153,5403752600.0,37.2643375,-80.0350184,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
156,10482,Hollins,00209,C,KROGER,"7223 Williamson Rd Roanoke, VA 24019",Roanoke,VA,ROANOKE COUNTY,24019,5405630110.0,37.3454411,-79.9545141,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
157,10483,Spartan Square,00226,C,KROGER,"1477 W Main St Salem, VA 24153",Salem,VA,SALEM CITY,24153,5403872481.0,37.2906453,-80.0831415,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
158,10484,Daleville,00364,C,KROGER,"72 Kingston Dr Daleville, VA 24083",Daleville,VA,Botetourt County,24083,5409924920.0,37.3968707,-79.9111764,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
159,10485,Smith Mountain Lake,00399,C,KROGER,"80 Westlake Rd Hardy, VA 24101",Hardy,VA,FRANKLIN COUNTY,24101,5407213102.0,37.1179775,-79.7190137,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
160,10486,Rocky Mount,00347,C,KROGER,"400 Old Franklin Tpke Ste 110 Rocky Mount, VA 24151",Rocky Mount,VA,FRANKLIN COUNTY,24151,5404831002.0,37.0115094,-79.8658615,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
161,10487,Gables,00402,C,KROGER,"1322 S Main St Blacksburg, VA 24060",Blacksburg,VA,MONTGOMERY COUNTY,24060,5409537004.0,37.2167784,-80.4027343,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
162,10488,University City,00210,C,KROGER,"903 University City Blvd Blacksburg, VA 24060",Blacksburg,VA,MONTGOMERY COUNTY,24060,5409513045.0,37.2354892,-80.4352626,Sun - Sat: 7:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
163,10489,Christiansburg,00345,C,KROGER,"555 N Franklin St Christiansburg, VA 24073",Christiansburg,VA,MONTGOMERY COUNTY,24073,5403818710.0,37.1361244,-80.4117031,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
164,10490,Fairlawn,00215,C,KROGER,"7480 Lee Hwy Fairlawn, VA 24141",Fairlawn,VA,PULASKI COUNTY,24141,5406390311.0,37.1416095,-80.5804881,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
165,10491,Martinsville,00350,C,KROGER,"240 Commonwealth Blvd W Martinsville, VA 24112",Martinsville,VA,MARTINSVILLE CITY,24112,2766664001.0,36.697591,-79.8760504,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
166,10492,Fairlea,00765,C,KROGER,"178 Red Oaks Shopping Center Ronceverte, WV 24970",Ronceverte,WV,GREENBRIER COUNTY,24970,3046457411.0,37.7682688,-80.467048,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:08:25,Store
167,10493,Pine Ridge Plaza,00346,C,HART,"2835 Reynolda Rd Winston-Salem, NC 27106",Winston-Salem,NC,FORSYTH COUNTY,27106,3367610734.0,36.1458915,-80.2988756,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:10:02,Store
168,10494,The Village at Robinhood,00334,C,HART,"5365 Robinhood Village Dr Winston-Salem, NC 27106",Winston-Salem,NC,FORSYTH COUNTY,27106,3369232441.0,36.1228478,-80.3682477,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:10:02,Store
169,10495,Whitaker Square,00127,C,HART,"1955 North Peace Haven Road WINSTON SALEM, NC 27106",WINSTON SALEM,NC,FORSYTH COUNTY,27106,3367600116.0,36.117995,-80.3106846,Sun - Sat: 6:00 AM - 10:00 PM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-03 19:10:02,Store
