"tid","loc_name","loc_number","loc_type","address_1","country","region_code","hours_of_operation","state","city","postal_code","phone","latitude","longitude","services_included","contact","opening_date","RunDate","InsertUpdateTime","RunID"
24418,"SE Albuquerque","667","Warehouse","500 EUBANK BLVD SE","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NM","ALBUQUERQUE","87123-3338","(505) 332-6603","35.068","-106.5307","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2000-10-24","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24419,"NW Albuquerque","1016","Warehouse","9955 COORS BYPASS NW","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NM","ALBUQUERQUE","87114-6196","(505) 922-7400","35.195629","-106.662036","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2007-12-07","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24420,"Albuquerque","116","Warehouse","1420 N RENAISSANCE BLVD NE","US","SD","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NM","ALBUQUERQUE","87107-7008","(505) 345-9411","35.137401","-106.616395","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1984-12-01","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24421,"St Charles","1040","Warehouse","221 S RANDALL RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","SAINT CHARLES","60174-1524","(630) 549-2024","41.90885","-88.339954","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2008-11-14","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24422,"Lake In The Hills","774","Warehouse","250 N RANDALL RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","LAKE IN THE HILLS","60156-5943","(847) 960-9910","42.179","-88.3383","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2004-07-08","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24423,"Naperville","342","Warehouse","1320 S ROUTE 59","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","NAPERVILLE","60564-5944","(630) 328-2900","41.727494","-88.206013","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2003-07-01","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24424,"Plainfield","1388","Warehouse","16261 S. BOULEVARD PLACE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","PLAINFIELD","60586","(815) 676-1170","41.5888021","-88.1690002","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2020-11-11","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24425,"NE Naperville","1443","Warehouse","1255 EAST OGDEN AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","NAPERVILLE","60563","(331) 215-5612","41.79853024","-88.12367612","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2021-08-19","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24426,"Bloomingdale","371","Warehouse","505 W ARMY TRAIL RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","BLOOMINGDALE","60108-1391","(630) 351-3059","41.939574","-88.129776","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2001-12-07","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24427,"Bolingbrook","1088","Warehouse","830 E BOUGHTON RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","BOLINGBROOK","60440-2355","(630) 410-0702","41.726343","-88.033104","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2010-11-18","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24428,"Lake Zurich","378","Warehouse","680 S RAND RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","LAKE ZURICH","60047-3409","(847) 540-3050","42.184931","-88.092111","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2001-02-21","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24429,"Schaumburg","387","Warehouse","1375 N MEACHAM RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","SCHAUMBURG","60173-4805","(847) 969-0790","42.05506","-88.044993","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1998-11-17","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24430,"Oak Brook","388","Warehouse","1901 W 22ND ST","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","OAK BROOK","60523-1785","(630) 928-0235","41.846399","-87.962962","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1998-11-17","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24431,"Orland Park","647","Warehouse","9915 W 159TH ST","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","ORLAND PARK","60467-4572","(708) 645-5336","41.601236","-87.8601","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2006-11-30","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24432,"Mt Prospect","779","Warehouse","999 N ELMHURST RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","MOUNT PROSPECT","60056-1133","(847) 660-2000","42.083219","-87.93683","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2004-10-13","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24433,"NE Memphis","352","Warehouse","2431 N GERMANTOWN PKWY","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TN","CORDOVA","38016-4494","(901) 214-0003","35.192081","-89.79259","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1999-11-18","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24434,"Melrose Park","1085","Warehouse","8400 W NORTH AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","MELROSE PARK","60160-1607","(708) 397-2905","41.90837","-87.83499","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2010-11-17","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24435,"North Riverside IL","1153","Warehouse","2500 SOUTH HARLEM AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","NORTH RIVERSIDE","60546-1415","(708) 853-1017","41.844613","-87.807113","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2013-11-25","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24436,"Mettawa","1074","Warehouse","25901 RIVERWOODS RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","METTAWA","60045-3403","(847) 235-1302","42.23641","-87.90391","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2010-11-20","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24437,"Pewaukee","1101","Warehouse","443 PEWAUKEE RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WI","PEWAUKEE","53072-5886","(262) 956-6700","43.089757","-88.230383","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2011-10-27","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24438,"Duluth","1422","Warehouse","4611 W ARROWHEAD RD.","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","MN","DULUTH","55811","(218) 600-5978","46.8233388","-92.1731843","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2021-10-28","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24439,"Bedford Park Bus Ctr","580","Warehouse","7300 S CICERO AVE","US","BD","Mon-Fri:07:00:00-18:00:00; Sat:07:00:00-16:00:00; Sun:00:00:00-00:00:00","IL","CHICAGO","60629-5817","(708) 552-9010","41.76014","-87.74174","Food Court; Gas Station","","2015-04-13","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24440,"Glenview","348","Warehouse","2900 PATRIOT BLVD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","GLENVIEW","60026-8046","(847) 730-1003","42.10668","-87.82247","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2002-10-17","2022-05-03 08:10:15","2022-05-03 08:10:31",46269
24441,"Niles","383","Warehouse","7311 N MELVINA AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","NILES","60714-3905","(847) 972-3003","42.012081","-87.781808","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2000-06-01","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24442,"New Berlin","1212","Warehouse","15300 WEST GRANGE AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WI","NEW BERLIN","53151-7909","(262) 599-7030","42.945088","-88.105872","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2015-11-06","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24443,"SE Memphis","353","Warehouse","3775 HACKS CROSS RD","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TN","MEMPHIS","38125-2302","(901) 214-0054","35.04596","-89.79595","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1999-11-18","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24444,"Pleasant Prairie","1198","Warehouse","7707 94TH AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WI","PLEASANT PRAIRIE","53158-1955","(262) 597-1027","42.564492","-87.921497","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2015-06-12","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24445,"Chicago South Loop","1107","Warehouse","1430 S ASHLAND AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","CHICAGO","60608-2040","(312) 492-3609","41.862588","-87.666296","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2012-06-28","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24446,"Lincoln Park","380","Warehouse","2746 N CLYBOURN AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IL","CHICAGO","60614-1006","(773) 360-2053","41.931087","-87.676734","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2001-05-02","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24447,"Menomonee Falls","1209","Warehouse","W162N9235 PERSHING AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WI","MENOMONEE FALLS","53051-4026","(262) 946-6060","43.183364","-88.112357","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2015-11-05","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24448,"Merrillville","370","Warehouse","1310 E 79TH AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IN","MERRILLVILLE","46410-5768","(219) 641-6400","41.473777","-87.321652","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2001-10-24","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24449,"Grafton","628","Warehouse","950 PORT WASHINGTON RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WI","GRAFTON","53024-9201","(262) 204-1050","43.31051","-87.924991","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2007-08-30","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24450,"Grand Chute","1222","Warehouse","5401 W. INTEGRITY WAY","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WI","GRAND CHUTE","54913-8602","(920) 815-4500","44.270614","-88.487826","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2015-11-07","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24451,"Evansville","1331","Warehouse","1201 CROSS POINTE PL","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IN","EVANSVILLE","47715-9168","(812) 909-6572","37.988621","-87.463817","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2019-06-28","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24452,"Bellevue (Green Bay)","1162","Warehouse","2355 COSTCO WAY","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WI","BELLEVUE","54311-9206","(920) 469-5700","44.458414","-87.98932","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2013-10-17","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24453,"Cedar Park TX","1152","Warehouse","4601 183A TOLL RD","US","TE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TX","CEDAR PARK","78613-6310","(512) 690-9059","30.527962","-97.817368","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2013-11-22","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24454,"Avon IN","1577","Warehouse","8816 DR. CHARLES NELSON DRIVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IN","AVON","46123","(317) 286-4742","39.76470636","-86.36369775","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2021-10-29","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24455,"Pflugerville","1322","Warehouse","1901 KELLY LN","US","TE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TX","PFLUGERVILLE","78660-5976","(737) 888-6037","30.47021","-97.58988","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2018-07-26","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24456,"Fortune Park","347","Warehouse","9010 MICHIGAN RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IN","INDIANAPOLIS","46268-3184","(317) 532-1608","39.916011","-86.224994","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2002-10-03","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24457,"Billings","69","Warehouse","2290 KING AVE W","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","MT","BILLINGS","59102-7415","(406) 652-8765","45.755016","-108.568754","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","1991-12-05","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24458,"Austin","681","Warehouse","10401 RESEARCH BLVD","US","TE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TX","AUSTIN","78759-5712","(512) 634-2253","30.396036","-97.745815","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2001-08-30","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24459,"Mishawaka","1183","Warehouse","625 E UNIVERSITY DR","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IN","GRANGER","46530-7381","(574) 401-7004","41.720402","-86.173155","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2014-11-14","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24460,"S Indianapolis","1227","Warehouse","4628 E COUNTY LINE RD","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IN","INDIANAPOLIS","46237-9105","(317) 360-7076","39.636234","-86.08947","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2016-06-23","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24461,"Castleton","346","Warehouse","6110 E 86TH ST","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","IN","INDIANAPOLIS","46250-3507","(317) 558-1453","39.914227","-86.061607","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2002-10-03","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24462,"S Austin","641","Warehouse","4301 W WILLIAM CANNON DR BLDG A STE 100","US","TE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TX","AUSTIN","78749-1499","(512) 382-3013","30.221984","-97.83853","Food Court; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2006-06-01","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24463,"W Nashville","630","Warehouse","6670 CHARLOTTE PIKE","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TN","NASHVILLE","37209-4202","(615) 354-5100","36.139","-86.884","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2006-11-14","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24464,"Woodlands","1189","Warehouse","8185 HIGHWAY 242","US","TE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TX","CONROE","77385-4365","(936) 703-2295","30.20803","-95.452502","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2014-11-21","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24465,"Kalamazoo","1191","Warehouse","5100 CENTURY AVE","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","MI","KALAMAZOO","49006-5714","(269) 743-2298","42.270955","-85.648153","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2014-11-12","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24466,"Brentwood","386","Warehouse","98 SEABOARD LN","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","TN","BRENTWOOD","37027-2930","(615) 493-1003","35.963141","-86.819009","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Car Wash","","1999-08-27","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24467,"Ridgeland","1366","Warehouse","700 HIGHLAND COLONY PKWY","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","MS","RIDGELAND","39157","(601) 499-8581","32.422668","-90.146947","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2020-03-12","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24468,"S Winnipeg","549","Warehouse","2365 MCGILLIVRAY BLVD","CA","WC","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-18:00:00","MB","WINNIPEG","R3Y 0A1","(204) 487-5100","49.820331","-97.208207","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Propane","","2007-11-29","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24469,"Wyoming","744","Warehouse","4901 WILSON AVE SW","US","MW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","MI","WYOMING","49418-8788","(616) 406-2651","42.875941","-85.762641","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2005-06-16","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
24470,"Spanish Fork","1118","Warehouse","273 E 1000 N","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","UT","SPANISH FORK","84660-5844","(801) 504-9530","40.122679","-111.648991","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2012-10-25","2022-05-03 08:10:15","2022-05-03 08:10:32",46269
