address,city,state,postal_code,latitude,longitude,brand,cheap,fresh,variety,friendly
"1439 Maccorkle Ave Saint Albans, WV 25177",Saint Albans,WV,25177,38.3871888,-81.8262146,kroger,4,3,4,3
"5450 Big Tyler Rd Charleston, WV 25313",Charleston,WV,25313,38.4275163,-81.7865233,kroger,4,3,4,3
"101 Great Teays Blvd Scott Depot, WV 25560",Scott Depot,WV,25560,38.451511,-81.933844,kroger,4,3,4,3
"6360 Us Route 60 E Barboursville, WV 25504",Barboursville,WV,25504,38.4156976,-82.3025786,kroger,4,3,4,3
"6306 County Road 107 Proctorville, OH 45669",Proctorville,OH,45669,38.4369666,-82.3867775,kroger,4,3,4,3
"2627 5Th Ave Huntington, WV 25702",Huntington,WV,25702,38.4252641,-82.4067332,kroger,4,3,4,3
"106 Mcgraw Street Ripley, WV 25271",Ripley,WV,25271,38.8197513,-81.7218611,kroger,4,3,4,3
"19 7Th Ave W Huntington, WV 25701",Huntington,WV,25701,38.4138346,-82.4567304,kroger,4,3,4,3
"711 Martin Luther King Jr Blvd Ashland, KY 41101",Ashland,KY,41101,38.4776993,-82.6497272,kroger,4,3,4,3
"370 Diederich Blvd Ashland, KY 41101",Ashland,KY,41101,38.501485,-82.6816677,kroger,4,3,4,3
"530 E Main St Jackson, OH 45640",Jackson,OH,45640,39.0481938,-82.6300991,kroger,4,3,4,3
"919 E State St Athens, OH 45701",Athens,OH,45701,39.3356404,-82.069268,kroger,4,3,4,3
"9101 Ohio River Rd Wheelersburg, OH 45694",Wheelersburg,OH,45694,38.7130139,-82.8580517,kroger,4,3,4,3
"930 Division St Parkersburg, WV 26101",Parkersburg,WV,26101,39.2494206,-81.5574612,kroger,4,3,4,3
"1008 Washington Blvd Belpre, OH 45714",Belpre,OH,45714,39.2754747,-81.5806893,kroger,4,3,4,3
"2007 7Th St Parkersburg, WV 26101",Parkersburg,WV,26101,39.2698071,-81.5213775,kroger,4,3,4,3
"965 Poplar St Nelsonville, OH 45764",Nelsonville,OH,45764,39.4517722,-82.2207556,kroger,4,3,4,3
"19471 Lake Drive Trimble, OH 45782",Trimble,OH,45782,39.4835771,-82.0798874,kroger,4,3,4,3
"811 Gay St Portsmouth, OH 45662",Portsmouth,OH,45662,38.736087,-82.9955819,kroger,4,3,4,3
"40 Acme St Marietta, OH 45750",Marietta,OH,45750,39.4123277,-81.428585,kroger,4,3,4,3
"401 Matthew St Marietta, OH 45750",Marietta,OH,45750,39.431634,-81.464633,kroger,4,3,4,3
"31550 Chieftain Dr Logan, OH 43138",Logan,OH,43138,39.5462844,-82.4340922,kroger,4,3,4,3
"240 W Main St McConnelsville, OH 43756",Mcconnelsville,OH,43756,39.6486784,-81.8562293,kroger,4,3,4,3
"610 Carroll St New Lexington, OH 43764",New Lexington,OH,43764,39.7215345,-82.2031385,kroger,4,3,4,3
"80 Skyline Plaza Dr. Buckhannon, WV 26201",Buckhannon,WV,26201,38.9735058,-80.2308613,kroger,4,3,4,3
"130 Lexington Pkwy Lexington, NC 27295",Lexington,NC,27295,35.780066,-80.322718,kroger,4,3,4,3
"850 Jake Alexander Boulevard W. Salisbury, NC 28144",Salisbury,NC,28144,35.6681045,-80.4970447,kroger,4,3,4,3
"118 Argus Lane Mooresville, NC 28117",Mooresville,NC,28117,35.6031016,-80.8949897,kroger,4,3,4,3
"134-H Town Center Dr MOORESVILLE, NC 28117",Mooresville,NC,28117,35.5855777,-80.8760122,kroger,4,3,4,3
"601 Griffith St Davidson, NC 28036",Davidson,NC,28036,35.501831,-80.861704,kroger,4,3,4,3
"431 Peninsula Drive DAVIDSON, NC 28036",Davidson,NC,28036,35.5005211,-80.8601276,kroger,4,3,4,3
"1245 (Hwy 29) Concord Parkway N. Suite 1 Concord, NC 28025",Concord,NC,28025,35.4327004,-80.6059238,kroger,4,3,4,3
"21720 Catawba Ave Cornelius, NC 28031",Cornelius,NC,28031,35.4812445,-80.856505,kroger,4,3,4,3
"11124 Renaissance Drive DAVIDSON, NC 28036",Davidson,NC,28036,35.4426289,-80.7624906,kroger,4,3,4,3
"358 George W Liles Pkwy NW Concord, NC 28027",Concord,NC,28027,35.412218,-80.663273,kroger,4,3,4,3
"19815 North Cove Road CORNELIUS, NC 28031",Cornelius,NC,28031,35.4775366,-80.8941263,kroger,4,3,4,3
"9900 Poplar Tent Road Suite 140 CONCORD, NC 28027",Concord,NC,28027,35.4189694,-80.7427085,kroger,4,3,4,3
"9759 Sam Furr Rd Huntersville, NC 28078",Huntersville,NC,28078,35.4442876,-80.8616483,kroger,4,3,4,3
"7715 Regency Lake Dr HUNTERSVILLE, NC 28078",Huntersville,NC,28078,35.4436806,-80.8954495,kroger,4,3,4,3
"9925 Rose Commons Drive Huntersville, NC 28078",Huntersville,NC,28078,35.4091646,-80.8619882,kroger,4,3,4,3
"5810 Highland Shoppes Dr Charlotte, NC 28269",Charlotte,NC,28269,35.371535,-80.782912,kroger,4,3,4,3
"149 Cross Center Rd Denver, NC 28037",Denver,NC,28037,35.443485,-80.995653,kroger,4,3,4,3
"2720 W. Mallard Creek Church Road CHARLOTTE, NC 28262",Charlotte,NC,28262,35.3415123,-80.764915,kroger,4,3,4,3
"12190 University City Blvd. Harrisburg, NC 28075",Harrisburg,NC,28075,35.3153039,-80.6749817,kroger,4,3,4,3
"8445 Davis Lake Pkwy Charlotte, NC 28269",Charlotte,NC,28269,35.3341235,-80.8144065,kroger,4,3,4,3
"817 North First Street Albemarle, NC 28001",Albemarle,NC,28001,35.3619629,-80.1999484,kroger,4,3,4,3
"8600 University City Blvd. Charlotte, NC 28213",Charlotte,NC,28213,35.2962342,-80.7383467,kroger,4,3,4,3
"9641 Brookdale Dr Charlotte, NC 28215",Charlotte,NC,28215,35.28272,-80.669485,kroger,4,3,4,3
"4701 Smith Farm Rd Charlotte, NC 28216",Charlotte,NC,28216,35.3351076,-80.9338145,kroger,4,3,4,3
"3909 Corning Place Charlotte, NC 28216",Charlotte,NC,28216,35.327666,-80.94266,kroger,4,3,4,3
"325 West Sixth Street Charlotte, NC 28202",Charlotte,NC,28202,35.2310155,-80.8439104,kroger,4,3,4,3
"1704 Central Ave CHARLOTTE, NC 28205",Charlotte,NC,28205,35.2198011,-80.8100881,kroger,4,3,4,3
"305 Ivey Lane Pinehurst, NC 28374",Pinehurst,NC,28374,35.2052779,-79.4841348,kroger,4,3,4,3
"400 Mill Creek Road Carthage, NC 28327",Carthage,NC,28327,35.2269615,-79.3958352,kroger,4,3,4,3
"11109 US 15-501 Hwy Unit 1804 ABERDEEN, NC 28315",Aberdeen,NC,28315,35.1564511,-79.4167212,kroger,4,3,4,3
"88 Chatham Downs Chapel Hill, NC 27517",Chapel Hill,NC,27517,35.8309838,-79.0864031,kroger,4,3,4,3
"10140 Green Level Church Rd Cary, NC 27519",Cary,NC,27519,35.8211179,-78.900703,kroger,4,3,4,3
"750 W. Williams Street Apex, NC 27539",Apex,NC,27539,35.7376806,-78.8625298,kroger,4,3,4,3
"324 Village Walk Dr Holly Springs, NC 27540",Holly Springs,NC,27540,35.6395862,-78.8391135,kroger,4,3,4,3
"501 Village Walk Drive Holly Springs, NC 27540",Holly Springs,NC,27540,35.6401901,-78.8364868,kroger,4,3,4,3
"7145 Okelly Chapel Rd Cary, NC 27519",Cary,NC,27519,35.843724,-78.887769,kroger,4,3,4,3
"98 Cornerstone Drive CARY, NC 27519",Cary,NC,27519,35.7903054,-78.8522718,kroger,4,3,4,3
"4093 Davis Drive MORRISVILLE, NC 27560",Morrisville,NC,27560,35.8352986,-78.858459,kroger,4,3,4,3
"940 US Highway 64 W Apex, NC 27523",Apex,NC,27523,35.74561,-78.82196,kroger,4,3,4,3
"5277 Sunset Lake Road Holly Springs, NC 27540",Holly Springs,NC,27540,35.6664199,-78.7962088,kroger,4,3,4,3
"3430 Ten Ten Rd Cary, NC 27518",Cary,NC,27518,35.7022751,-78.7920984,kroger,4,3,4,3
"1273 NW Maynard Rd Cary, NC 27513",Cary,NC,27513,35.7854462,-78.8120607,kroger,4,3,4,3
"1371 East Broad St Ext Fuquay-Varina, NC 27526",Fuquay-Varina,NC,27526,35.5942094,-78.7768101,kroger,4,3,4,3
"2080 Kildaire Farm Road Cary, NC 27511",Cary,NC,27511,35.735267,-78.780582,kroger,4,3,4,3
"270 Grande Heights Dr Cary, NC 27513",Cary,NC,27513,35.804652,-78.780558,kroger,4,3,4,3
"885 Walnut St. Cary, NC 27511",Cary,NC,27511,35.7752649,-78.7647293,kroger,4,3,4,3
"1151 Tryon Village Drive CARY, NC 27518",Cary,NC,27518,35.7470577,-78.7433543,kroger,4,3,4,3
"5563 Western Boulevard  Suite 6A Raleigh, NC 27606",Raleigh,NC,27606,35.7841226,-78.720309,kroger,4,3,4,3
"8101 Fayetteville Rd Fuquay-Varina, NC 27603",Fuquay-Varina,NC,27603,35.663363,-78.699336,kroger,4,3,4,3
"3201-123 Edwards Mill Road Raleigh, NC 27612",Raleigh,NC,27612,35.825719,-78.7074296,kroger,4,3,4,3
"13210 Strickland Road RALEIGH, NC 27613",Raleigh,NC,27613,35.9091942,-78.7256102,kroger,4,3,4,3
"500 Oberlin Rd Raleigh, NC 27605",Raleigh,NC,27605,35.791544,-78.661821,kroger,4,3,4,3
"2051 W. Millbrook Rd. Raleigh, NC 27612",Raleigh,NC,27612,35.8569807,-78.6799713,kroger,4,3,4,3
"2603 Glenwood Ave Suite 101 RALEIGH, NC 27608",Raleigh,NC,27608,35.815498,-78.6603326,kroger,4,3,4,3
"7400 Creedmoor Road RALEIGH, NC 27612",Raleigh,NC,27612,35.887042,-78.6777303,kroger,4,3,4,3
"8345 Creedmoor Rd Raleigh, NC 27613",Raleigh,NC,27613,35.900728,-78.682465,kroger,4,3,4,3
"120-100 St. Albans Drive Raleigh, NC 27609",Raleigh,NC,27609,35.8371559,-78.6387279,kroger,4,3,4,3
"6024 Falls of the Neuse Raleigh, NC 27609",Raleigh,NC,27609,35.8655206,-78.6182992,kroger,4,3,4,3
"9600 Falls Of The Neuse Road RALEIGH, NC 27615",Raleigh,NC,27615,35.9047877,-78.6010464,kroger,4,3,4,3
"14520 John Rex Blvd Raleigh, NC 27614",Raleigh,NC,27614,35.9470521,-78.5428303,kroger,4,3,4,3
"3638 Rogers Road Wake Forest, NC 27587",Wake Forest,NC,27587,35.9443459,-78.5047273,kroger,4,3,4,3
"7800-J Stevens Mill Rd STALLINGS, NC 28104",Stallings,NC,28104,35.1400158,-80.6234802,kroger,4,3,4,3
"7036 Brighton Park Dr MINT HILL, NC 28227",Mint Hill,NC,28227,35.1726586,-80.6609305,kroger,4,3,4,3
"15080-P Idlewild Rd Matthews, NC 28104",Matthews,NC,28104,35.12202,-80.653666,kroger,4,3,4,3
"5706 Wyalong Dr Charlotte, NC 28227",Charlotte,NC,28227,35.1729346,-80.7090276,kroger,4,3,4,3
"6610 Old Monroe Rd Indian Trail, NC 28079",Indian Trail,NC,28079,35.047284,-80.648672,kroger,4,3,4,3
"1811 Matthews Township Parkway MATTHEWS, NC 28105",Matthews,NC,28105,35.1248853,-80.709793,kroger,4,3,4,3
"1351 Chestnut Lane Matthews, NC 28104",Matthews,NC,28104,35.0683,-80.7005881,kroger,4,3,4,3
"1621 N. Sardis Road CHARLOTTE, NC 28270",Charlotte,NC,28270,35.140704,-80.7386878,kroger,4,3,4,3
"3100 Weddington Road MATTHEWS, NC 28105",Matthews,NC,28105,35.0827724,-80.7329901,kroger,4,3,4,3
"67 Flowers Crossroads Way CLAYTON, NC 27527",Clayton,NC,27527,35.6559362,-78.3471877,kroger,4,3,4,3
"2800 Raeford Road FAYETTEVILLE, NC 28303",Fayetteville,NC,28303,35.047329,-78.9232269,kroger,4,3,4,3
"3050 Traemoor Village Dr FAYETTEVILLE, NC 28306",Fayetteville,NC,28306,34.9824429,-79.0145006,kroger,4,3,4,3
"2120 Wayne Memorial Drive Goldsboro, NC 27534",Goldsboro,NC,27534,35.3956653,-77.9626795,kroger,4,3,4,3
"3401 Raleigh Rd Parkway W. Suite 10A Wilson, NC 27896",Wilson,NC,27896,35.740786,-77.9626742,kroger,4,3,4,3
"3040 S. Evans St GREENVILLE, NC 27834",Greenville,NC,27834,35.5810813,-77.3832879,kroger,4,3,4,3
"1900 E Fire Tower Road Greenville, NC 27858",Greenville,NC,27858,35.5652924,-77.3554382,kroger,4,3,4,3
"2020 East Firetower Road Suite 101 Greenville, NC 27858",Greenville,NC,27858,35.567052,-77.348543,kroger,4,3,4,3
"3565 ML King Jr. Blvd New Bern, NC 28562",New Bern,NC,28562,35.0984303,-77.09881,kroger,4,3,4,3
"2032 Waterscape Way New Bern, NC 28562",New Bern,NC,28562,35.033836,-77.012691,kroger,4,3,4,3
"2012 South Croatan Highway KILL DEVIL HILLS, NC 27948",Kill Devil Hills,NC,27948,35.9925307,-75.6516353,kroger,4,3,4,3
"112 South Sharon Amity Road Charlotte, NC 28211",Charlotte,NC,28211,35.1774346,-80.801145,kroger,4,3,4,3
"1015 Providence Rd CHARLOTTE, NC 28207",Charlotte,NC,28207,35.1956997,-80.8264705,kroger,4,3,4,3
"5920 Weddington-Monroe Road Wesley Chapel, NC 28104",Wesley Chapel,NC,28104,34.9998467,-80.6999655,kroger,4,3,4,3
"3333 Pineville-Matthews Road Charlotte, NC 28226",Charlotte,NC,28226,35.0962486,-80.7846129,kroger,4,3,4,3
"1227 East Boulevard CHARLOTTE, NC 28203",Charlotte,NC,28203,35.2036585,-80.8447716,kroger,4,3,4,3
"6701 Morrison Road CHARLOTTE, NC 28211",Charlotte,NC,28211,35.1528589,-80.8257052,kroger,4,3,4,3
"10616 Providence Road CHARLOTTE, NC 28277",Charlotte,NC,28277,35.0653192,-80.7734119,kroger,4,3,4,3
"7823 Colony Road Charlotte, NC 28226",Charlotte,NC,28226,35.1064892,-80.8063346,kroger,4,3,4,3
"11041 Golf Links Dr N Charlotte, NC 28277",Charlotte,NC,28277,35.0544532,-80.7705587,kroger,4,3,4,3
"11135 Golf Links Drive Charlotte, NC 28277",Charlotte,NC,28277,35.0509901,-80.7695297,kroger,4,3,4,3
"4101 Park Rd Charlotte, NC 28209",Charlotte,NC,28209,35.175698,-80.850099,kroger,4,3,4,3
"4100 Carmel Road Charlotte, NC 28226",Charlotte,NC,28226,35.117147,-80.8243163,kroger,4,3,4,3
"13639 Providence Rd MATTHEWS, NC 28104",Matthews,NC,28104,35.0240018,-80.7609548,kroger,4,3,4,3
"5030 Park Road CHARLOTTE, NC 28209",Charlotte,NC,28209,35.1616388,-80.8495031,kroger,4,3,4,3
"2717 South Blvd. Charlotte, NC 28209",Charlotte,NC,28209,35.2003904,-80.8666532,kroger,4,3,4,3
"7852 Rea Road CHARLOTTE, NC 28277",Charlotte,NC,28277,35.0599677,-80.8167062,kroger,4,3,4,3
"8538 Park Road CHARLOTTE, NC 28210",Charlotte,NC,28210,35.1166484,-80.8581978,kroger,4,3,4,3
"9720 Rea Road CHARLOTTE, NC 28277",Charlotte,NC,28277,35.0363763,-80.8067898,kroger,4,3,4,3
"905 South Point Road Belmont, NC 28012",Belmont,NC,28012,35.2356044,-81.0361823,kroger,4,3,4,3
"3350 Robinwood Rd Gastonia, NC 28054",Gastonia,NC,28054,35.2159074,-81.1578546,kroger,4,3,4,3
"4821 Berewick Town Center Dr. Charlotte, NC 28278",Charlotte,NC,28278,35.1599728,-80.97268,kroger,4,3,4,3
"636 Spartanburg Hwy Hendersonville, NC 28792",Hendersonville,NC,28792,35.3090299,-82.4552222,kroger,4,3,4,3
"100 Wade Hampton Blvd Greenville, SC 29609",Greenville,SC,29609,34.861169,-82.385935,kroger,4,3,4,3
"1720 Augusta Street Greenville, SC 29605",Greenville,SC,29605,34.8270005,-82.3990699,kroger,4,3,4,3
"13000 South Tryon Street Charlotte, NC 28278",Charlotte,NC,28278,35.1032739,-80.9909196,kroger,4,3,4,3
"867 Stockbridge Dr Fort Mill, SC 29708",Fort Mill,SC,29708,35.0615172,-80.9946281,kroger,4,3,4,3
"136 Merrimon Ave Asheville, NC 28801",Asheville,NC,28801,35.6042089,-82.5539601,kroger,4,3,4,3
"2750 Celanese Road ROCK HILL, SC 29730",Rock Hill,SC,29730,34.9771476,-81.0279523,kroger,4,3,4,3
"1750 Highway 160 W Fort Mill, SC 29708",Fort Mill,SC,29708,35.035257,-80.970637,kroger,4,3,4,3
"500 Mercantile Place Fort Mill, SC 29715",Fort Mill,SC,29715,35.0575656,-80.9350204,kroger,4,3,4,3
"15007 John J. Delaney Drive Charlotte, NC 28277",Charlotte,NC,28277,35.0531287,-80.849012,kroger,4,3,4,3
"16625 Lancaster Highway Charlotte, NC 28277",Charlotte,NC,28277,35.0242671,-80.8481162,kroger,4,3,4,3
"6271 Carolina Commons Dr INDIAN LAND, SC 29707",Indian Land,SC,29707,34.9369015,-80.838479,kroger,4,3,4,3
"8157 Kensington Drive WAXHAW, NC 28173",Waxhaw,NC,28173,34.9538547,-80.7594636,kroger,4,3,4,3
"1930 W. Palmetto Street Florence, SC 29501",Florence,SC,29501,34.1879196,-79.8057751,kroger,4,3,4,3
"3501 Oleander Drive #18 WILMINGTON, NC 28403",Wilmington,NC,28403,34.2169852,-77.9027207,kroger,4,3,4,3
"820 South College Street Wilmington, NC 28403",Wilmington,NC,28403,34.2200189,-77.8858453,kroger,4,3,4,3
"2021 Old Regent Way Leland, NC 28451",Leland,NC,28451,34.2194657,-78.0193355,kroger,4,3,4,3
"2800 S. College Rd Wilmington, NC 28412",Wilmington,NC,28412,34.1966872,-77.8905119,kroger,4,3,4,3
"6805 Parker Farm Rd Unit #C10 Wilmington, NC 28405",Wilmington,NC,28405,34.2362431,-77.8312973,kroger,4,3,4,3
"1940 Eastwood Rd WILMINGTON, NC 28403",Wilmington,NC,28403,34.2209208,-77.8221637,kroger,4,3,4,3
"5920 Carolina Beach Road Wilmington, NC 28412",Wilmington,NC,28412,34.1247729,-77.9024682,kroger,4,3,4,3
"8260 Market Street Wilmington, NC 28411",Wilmington,NC,28411,34.2979076,-77.7901491,kroger,4,3,4,3
"203 Alston Boulevard Hampstead, NC 28443",Hampstead,NC,28443,34.4508682,-77.6052461,kroger,4,3,4,3
"781 Main Street North Myrtle Beach, SC 29582",North Myrtle Beach,SC,29582,33.8265946,-78.6799374,kroger,4,3,4,3
"9610 N Kings Hwy Myrtle Beach, SC 29572",Myrtle Beach,SC,29572,33.7770368,-78.7931153,kroger,4,3,4,3
"3735 Renee Drive Myrtle Beach, SC 29579",Myrtle Beach,SC,29579,33.7609408,-78.9663925,kroger,4,3,4,3
"5000 US Hwy 70 Suite 100 Morehead City, NC 28557",Morehead City,NC,28557,34.7359183,-76.7923682,kroger,4,3,4,3
"2939 S Highway 17 Murrells Inlet, SC 29576",Murrells Inlet,SC,29576,33.5837914,-79.0125762,kroger,4,3,4,3
"811 Parkway Gatlinburg, TN 37738",Gatlinburg,TN,37738,35.711449,-83.519042,kroger,4,3,4,3
"303 New Riverside Dr Sevierville, TN 37862",Sevierville,TN,37862,35.86377,-83.5075,kroger,4,3,4,3
"3071 Parkway Pigeon Forge, TN 37863",Pigeon Forge,TN,37863,35.795478,-83.562142,kroger,4,3,4,3
"220 Wears Valley Rd Pigeon Forge, TN 37863",Pigeon Forge,TN,37863,35.804633,-83.5820911,kroger,4,3,4,3
"1840 Parkway Sevierville, TN 37862",Sevierville,TN,37862,35.828195,-83.575313,kroger,4,3,4,3
"119 Forks of the River Pkwy Sevierville, TN 37862",Sevierville,TN,37862,35.869175,-83.5686,kroger,4,3,4,3
"702 Winfield Dunn Pkwy Sevierville, TN 37876",Sevierville,TN,37876,35.8793843,-83.5753107,kroger,4,3,4,3
"11305 Chapman Hwy SE Seymour, TN 37865",Seymour,TN,37865,35.871064,-83.758633,kroger,4,3,4,3
"10721 Chapman Hwy Seymour, TN 37865",Seymour,TN,37865,35.8771278,-83.774359,kroger,4,3,4,3
"1602 E Lamar Alexander Pkwy Maryville, TN 37804",Maryville,TN,37804,35.754753,-83.950227,kroger,4,3,4,3
"2409 US Highway 411 S Maryville, TN 37801",Maryville,TN,37801,35.7175,-84.01435,kroger,4,3,4,3
"220 Foothills Mall Dr Maryville, TN 37801",Maryville,TN,37801,35.73883,-83.994009,kroger,4,3,4,3
"507 N. Foothills Plaza Maryville, TN 37801",Maryville,TN,37801,35.741639,-83.9944156,kroger,4,3,4,3
"244 S Hall Rd Alcoa, TN 37701",Alcoa,TN,37701,35.7638937,-83.9715229,kroger,4,3,4,3
"225 N Hall Rd Alcoa, TN 37701",Alcoa,TN,37701,35.767928,-83.974933,kroger,4,3,4,3
"9536 Northshore Dr SW Knoxville, TN 37922",Knoxville,TN,37922,35.860205,-84.06897,kroger,4,3,4,3
"9501 S Northshore Dr Knoxville, TN 37922",Knoxville,TN,37922,35.8625823,-84.0689519,kroger,4,3,4,3
"350 Highway 321 N Lenoir City, TN 37771",Lenoir City,TN,37771,35.80101,-84.26066,kroger,4,3,4,3
"7400 Chapman Hwy Knoxville, TN 37920",Knoxville,TN,37920,35.909469,-83.846339,kroger,4,3,4,3
"115 Bill Wigington Pkwy Jasper, GA 30143",Jasper,GA,30143,34.4666765,-84.4625828,kroger,4,3,4,3
"378 Marketplace Parkway Dawsonville, GA 30534",Dawsonville,GA,30534,34.350197,-84.053207,kroger,4,3,4,3
"3630 Thompson Bridge Rd Gainesville, GA 30506",Gainesville,GA,30506,34.3735899,-83.8698354,kroger,4,3,4,3
"7467 Saint Andrews Rd Irmo, SC 29063",Irmo,SC,29063,34.085839,-81.186288,kroger,4,3,4,3
"1795 Whiskey Rd Aiken, SC 29803",Aiken,SC,29803,33.5236551,-81.7220202,kroger,4,3,4,3
"3403 Forest Drive Columbia, SC 29204",Columbia,SC,29204,34.0199676,-80.9912105,kroger,4,3,4,3
"1284 Knox Ave North Augusta, SC 29841",North Augusta,SC,29841,33.5063667,-81.9603801,kroger,4,3,4,3
"1028 Roberts Branch Pkwy Columbia, SC 29203",Columbia,SC,29203,34.143218,-80.951511,kroger,4,3,4,3
"2801 Washington Road Augusta, GA 30909",Augusta,GA,30909,33.5118756,-82.0293532,kroger,4,3,4,3
"10136 Two Notch Rd Columbia, SC 29229",Columbia,SC,29229,34.114865,-80.882523,kroger,4,3,4,3
"4355 Washington Rd Evans, GA 30809",Evans,GA,30809,33.5417455,-82.1321558,kroger,4,3,4,3
"4115 Columbia Road Martinez, GA 30907",Martinez,GA,30907,33.5095909,-82.1081989,kroger,4,3,4,3
"435 Lewiston Road Grovetown, GA 30813",Grovetown,GA,30813,33.48969,-82.202014,kroger,4,3,4,3
"680 Bacons Bridge Rd. Summerville, SC 29485",Summerville,SC,29485,32.9995652,-80.1856072,kroger,4,3,4,3
"9500 Dorchester Rd Summerville, SC 29485",Summerville,SC,29485,32.9360427,-80.1403499,kroger,4,3,4,3
"2035 Hwy 41 MT. PLEASANT, SC 29466",Mt. Pleasant,SC,29466,32.8978185,-79.8216331,kroger,4,3,4,3
"290 East Bay Street Charleston, SC 29401",Charleston,SC,29401,32.7845414,-79.928185,kroger,4,3,4,3
"975 Savannah Hwy Suite 135 Charleston, SC 29407",Charleston,SC,29407,32.7808388,-79.9897975,kroger,4,3,4,3
"1739 Maybank Hwy Charleston, SC 29412",Charleston,SC,29412,32.761932,-79.9770666,kroger,4,3,4,3
"920 Houston Northcutt Boulevard Suite N MT. PLEASANT, SC 29464",Mt. Pleasant,SC,29464,32.8019317,-79.8917855,kroger,4,3,4,3
"675 Folly Road Charleston, SC 29412",Charleston,SC,29412,32.7462735,-79.9719221,kroger,4,3,4,3
"1005 Harbor View Rd. Charleston, SC 29412",Charleston,SC,29412,32.7416794,-79.936317,kroger,4,3,4,3
"1812 Sam Rittenberg Bldg. #2 Charleston, SC 29407",Charleston,SC,29407,32.8019257,-80.019577,kroger,4,3,4,3
"1220 Ben Sawyer Blvd Suite C Mount Pleasant, SC 29464",Mount Pleasant,SC,29464,32.795377,-79.859666,kroger,4,3,4,3
"620 Long Point Rd Suite H Mount Pleasant, SC 29464",Mount Pleasant,SC,29464,32.839663,-79.85639,kroger,4,3,4,3
"1985 Folly Rd Charleston, SC 29412",Charleston,SC,29412,32.68607,-79.96116,kroger,4,3,4,3
"1985 Folly Rd Charleston, SC 29412",Charleston,SC,29412,32.68583,-79.961367,kroger,4,3,4,3
"1981 Riveria Dr. Isle of Palms, SC 29464",Isle Of Palms,SC,29464,32.8204525,-79.8154063,kroger,4,3,4,3
"2195 Tea Planter Lane MT. PLEASANT, SC 29466",Mt. Pleasant,SC,29466,32.8394409,-79.8165612,kroger,4,3,4,3
"3865 W Ashley Circle Charleston, SC 29414",Charleston,SC,29414,32.826107,-80.085138,kroger,4,3,4,3
"1513 Palm Blvd. Isle of Palms, SC 29451",Isle Of Palms,SC,29451,32.7897606,-79.7869964,kroger,4,3,4,3
"515 Freshfields Dr. Johns Island, SC 29455",Johns Island,SC,29455,32.6066,-80.1477644,kroger,4,3,4,3
"301 Main Street HILTON HEAD, SC 29926",Hilton Head,SC,29926,32.2155444,-80.7219461,kroger,4,3,4,3
"125 Towne Dr Bluffton, SC 29910",Bluffton,SC,29910,32.2682593,-80.8583131,kroger,4,3,4,3
"42 Shelter Cove Lane Hilton Head, SC 29928",Hilton Head,SC,29928,32.1858848,-80.720339,kroger,4,3,4,3
"27 Discovery Dr Bluffton, SC 29910",Bluffton,SC,29910,32.274199,-80.917438,kroger,4,3,4,3
"33 Office Park Suite 100 Hilton Head, SC 29928",Hilton Head,SC,29928,32.152964,-80.7676455,kroger,4,3,4,3
"461 S Columbia Ave Rincon, GA 31326",Rincon,GA,31326,32.2732273,-81.2277145,kroger,4,3,4,3
"700 US Hwy 29 N Athens, GA 30601",Athens,GA,30601,33.9956197,-83.3342437,kroger,4,3,4,3
"1685 Old Pendergrass Rd Jefferson, GA 30549",Jefferson,GA,30549,34.121943,-83.607031,kroger,4,3,4,3
"1065 Baxter Street Athens, GA 30606",Athens,GA,30606,33.946658,-83.399326,kroger,4,3,4,3
"2301 College Station Road Athens, GA 30605",Athens,GA,30605,33.9216927,-83.3438949,kroger,4,3,4,3
"191 Alps Rd Athens, GA 30606",Athens,GA,30606,33.9472876,-83.4080077,kroger,4,3,4,3
"1931 Jesse Jewell Parkway Gainesville, GA 30501",Gainesville,GA,30501,34.315188,-83.798172,kroger,4,3,4,3
"1720 Epps Bridge Pkwy Athens, GA 30606",Athens,GA,30606,33.9131649,-83.4463404,kroger,4,3,4,3
"495 Johnny Mercer Blvd Savannah, GA 31410",Savannah,GA,31410,32.0161529,-80.9768114,kroger,4,3,4,3
"311 E Gwinnett St Savannah, GA 31401",Savannah,GA,31401,32.0658724,-81.0926696,kroger,4,3,4,3
"1900 E Victory Dr Suite 12 Savannah, GA 31404",Savannah,GA,31404,32.0455123,-81.0679998,kroger,4,3,4,3
"318 Mall Blvd Suite 100 Savannah, GA 31406",Savannah,GA,31406,32.00588,-81.112612,kroger,4,3,4,3
